1661773845 56 56 20 9
1661776571 56 57 20 9
1661776594 57 57 20 9
1661776607 57 58 20 9
1661776617 57 59 20 9
1661779223 57 59 21 9
1661779342 58 59 21 9
1661781475 58 59 21 10
1661783494 58 59 22 10
1661783571 59 59 22 10
1661783630 59 60 22 10
1661783688 60 60 22 10
1661783694 61 60 22 10
1661783895 62 60 22 10
1661843648 62 60 23 10
1661845609 62 61 23 10
1661846064 63 61 23 10
1661846191 63 62 23 10
1661846339 64 62 23 10
1661852150 64 63 23 10
1661852172 65 63 23 10
1661853387 65 64 23 10
1661853412 66 64 23 10
1661853845 66 65 23 10
1661854076 67 65 23 10
1661855471 67 66 23 10
1661855493 68 66 23 10
1661856296 68 66 23 11
1661856495 69 66 23 11
1661859254 69 66 23 12
1661859268 70 66 23 12
1661860004 70 67 23 12
1661861375 70 68 23 12
1661861402 70 69 23 12
1661861423 71 69 23 12
1661863174 71 70 23 12
1661863208 72 70 23 12
1661863934 72 71 23 12
1661863954 73 71 23 12
1661865620 73 72 23 12
1661865638 74 72 23 12
1661869051 74 72 24 12
1661870914 74 73 24 12
1661870934 75 73 24 12
1661872211 75 74 24 12
1661872240 76 74 24 12
1661872269 77 74 24 12
1661872288 78 74 24 12
1661873095 78 74 25 12
1661873099 78 74 26 12
1661930158 79 74 26 12
1661930403 79 75 26 12
1661930421 80 75 26 12
1661934396 80 76 26 12
1661934418 81 76 26 12
1661936145 81 77 26 12
1661936166 82 77 26 12
1661936188 83 77 26 12
1661937226 83 78 26 12
1661937247 84 78 26 12
1661937413 84 79 26 12
1661937429 85 79 26 12
1661938975 85 79 27 12
1661939048 85 79 28 12
1661939096 85 79 29 12
1661939154 86 79 29 12
1661939349 86 80 29 12
1661940799 86 80 29 13
1661942419 86 81 29 13
1661942437 87 81 29 13
1661943427 87 82 29 13
1661943458 88 82 29 13
1661943472 89 82 29 13
1661947871 89 82 29 14
1661955142 89 83 29 14
1661955162 90 83 29 14
1661955177 91 83 29 14
1661956958 91 84 29 14
1661957011 92 84 29 14
1661957172 92 85 29 14
1661958103 92 86 29 14
1661958287 92 87 29 14
1661962147 93 87 29 14
1661962263 94 87 29 14
1661962360 95 87 29 14
1662019445 95 88 29 14
1662019465 96 88 29 14
1662020419 96 88 29 15
1662023931 96 89 29 15
1662023971 97 89 29 15
1662033977 97 89 30 15
1662034019 98 89 30 15
1662035216 98 90 30 15
1662035639 99 90 30 15
1662035709 100 90 30 15
1662035994 101 90 30 15
1662037047 101 91 30 15
1662037050 101 92 30 15
1662037647 101 93 30 15
1662037843 101 94 30 15
1662044937 101 95 30 15
1662044957 102 95 30 15
